subject,rt,stim,se,category,response
6,2601,7150.jpg,121,NeutralNonsocial,1
6,1852,1440.jpg,121,PositiveNonsocial,1
6,2334,8540.jpg,121,PositiveSocial,0
6,2248,2593.jpg,121,NeutralSocial,0
6,2487,8420.jpg,121,PositiveSocial,0
6,1633,7002.jpg,121,NeutralNonsocial,1
6,2917,3230.jpg,121,NegativeSocial,1
6,5702,2579.jpg,121,NeutralSocial,1
6,3215,2398.jpg,121,PositiveSocial,1
6,7123,2205.jpg,121,NegativeSocial,0
6,1413,5600.jpg,121,PositiveNonsocial,1
6,1985,7508.jpg,121,PositiveNonsocial,1
6,1496,9440.jpg,121,NegativeNonsocial,1
6,2096,2340.jpg,121,PositiveSocial,1
6,7222,8510.jpg,121,PositiveNonsocial,0
6,1607,7330.jpg,121,PositiveNonsocial,1
6,4406,2396.jpg,121,NeutralSocial,1
6,2341,9000.jpg,121,NegativeNonsocial,0
6,5450,4610.jpg,121,PositiveSocial,1
6,4477,9280.jpg,121,NegativeNonsocial,1
6,1599,7501.jpg,121,PositiveNonsocial,1
6,5843,7224.jpg,121,NeutralNonsocial,1
6,3018,9290.jpg,121,NegativeNonsocial,0
6,2256,2393.jpg,121,NeutralSocial,1
6,3044,7034.jpg,121,NeutralNonsocial,1
60,4051,7211.jpg,113,NeutralNonsocial,1
60,4436,2340.jpg,113,PositiveSocial,1
60,2153,8540.jpg,113,PositiveSocial,1
60,1777,2388.jpg,113,PositiveSocial,1
60,2807,3350.jpg,113,NegativeSocial,0
60,1139,8510.jpg,113,PositiveNonsocial,1
60,1886,2224.jpg,113,PositiveSocial,1
60,1226,7090.jpg,113,NeutralNonsocial,0
60,1318,2597.jpg,113,NeutralSocial,1
60,1503,1811.jpg,113,PositiveNonsocial,1
60,2343,2205.jpg,113,NegativeSocial,1
60,2595,9471.jpg,113,NegativeNonsocial,0
60,1223,2375.1.jpg,113,NegativeSocial,0
60,1107,7035.jpg,113,NeutralNonsocial,1
60,1596,7330.jpg,113,PositiveNonsocial,1
60,2197,2396.jpg,113,NeutralSocial,1
60,2466,9830.jpg,113,NegativeNonsocial,0
60,1751,7230.jpg,113,PositiveNonsocial,1
60,1323,7041.jpg,113,NeutralNonsocial,1
60,1015,2397.jpg,113,NeutralSocial,1
60,904,2703.jpg,113,NegativeSocial,1
60,1457,2446.jpg,113,NeutralSocial,1
60,1055,2650.jpg,113,PositiveSocial,1
60,1087,9220.jpg,113,NegativeSocial,1
60,983,9440.jpg,113,NegativeNonsocial,1
60,1052,7235.jpg,113,NeutralNonsocial,1
60,3163,7480.jpg,113,PositiveNonsocial,1
60,879,7002.jpg,113,NeutralNonsocial,1
60,1999,2595.jpg,113,NeutralSocial,1
60,1318,9520.jpg,113,NegativeSocial,1
60,850,9630.jpg,113,NegativeNonsocial,1
60,893,6150.jpg,113,NeutralNonsocial,0
60,772,8420.jpg,113,PositiveSocial,1
60,1114,9620.jpg,113,NegativeNonsocial,1
60,1064,1710.jpg,113,PositiveNonsocial,0
60,1250,1270.jpg,113,NegativeNonsocial,1
60,1331,9429.jpg,113,NegativeSocial,1
60,761,2210.jpg,113,NeutralSocial,1
60,1040,1920.jpg,113,PositiveNonsocial,1
60,1450,9560.jpg,113,NegativeNonsocial,1
60,1058,9253.jpg,113,NegativeSocial,1
60,1869,7595.jpg,113,NeutralNonsocial,0
60,1794,9290.jpg,113,NegativeNonsocial,0
60,2319,7034.jpg,113,NeutralNonsocial,0
60,1093,2900.1.jpg,113,NegativeSocial,0
60,2006,2579.jpg,113,NeutralSocial,1
60,1346,7224.jpg,113,NeutralNonsocial,1
60,1135,2580.jpg,113,NeutralSocial,0
60,1644,9000.jpg,113,NegativeNonsocial,0
60,1206,3230.jpg,113,NegativeSocial,1
60,985,5120.jpg,113,NeutralNonsocial,1
60,844,2550.jpg,113,PositiveSocial,1
60,1085,2165.jpg,113,PositiveSocial,1
60,838,2104.jpg,113,NeutralSocial,1
60,904,7150.jpg,113,NeutralNonsocial,1
60,3837,2091.jpg,113,PositiveSocial,1
60,1055,2383.jpg,113,NeutralSocial,0
60,856,9421.jpg,113,NegativeSocial,1
60,929,9611.jpg,113,NegativeNonsocial,1
60,942,1220.jpg,113,NegativeNonsocial,1
60,1130,9911.jpg,113,NegativeNonsocial,1
60,698,1463.jpg,113,PositiveNonsocial,1
60,994,8496.jpg,113,PositiveSocial,1
60,1333,7010.jpg,113,NeutralNonsocial,1
60,741,9140.jpg,113,NegativeNonsocial,1
60,1004,9419.jpg,113,NegativeSocial,1
60,793,7217.jpg,113,NeutralNonsocial,1
60,1229,9280.jpg,113,NegativeNonsocial,1
60,752,1440.jpg,113,PositiveNonsocial,1
60,1078,2206.jpg,113,NeutralSocial,1
60,920,3101.jpg,113,NegativeSocial,1
60,872,7460.jpg,113,PositiveNonsocial,1
60,1963,8461.jpg,113,PositiveSocial,0
60,777,7508.jpg,113,PositiveNonsocial,1
60,4335,7506.jpg,113,NeutralSocial,0
60,823,5600.jpg,113,PositiveNonsocial,1
60,978,7705.jpg,113,NeutralNonsocial,1
60,1297,9561.jpg,113,NegativeNonsocial,1
60,1620,5760.jpg,113,PositiveNonsocial,1
60,849,9301.jpg,113,NegativeNonsocial,1
60,923,2593.jpg,113,NeutralSocial,1
60,1106,7501.jpg,113,PositiveNonsocial,1
60,780,8502.jpg,113,PositiveNonsocial,1
60,778,2398.jpg,113,PositiveSocial,1
60,1264,4605.jpg,113,NeutralSocial,1
60,1499,9415.jpg,113,NegativeSocial,1
60,757,2050.jpg,113,PositiveSocial,1
60,757,7055.jpg,113,NeutralNonsocial,1
60,757,2276.jpg,113,NegativeSocial,1
60,2595,2393.jpg,113,NeutralSocial,1
60,776,2095.jpg,113,NegativeSocial,1
60,830,2221.jpg,113,NeutralSocial,1
60,826,2154.jpg,113,PositiveSocial,1
60,903,5910.jpg,113,PositiveNonsocial,1
60,751,2209.jpg,113,PositiveSocial,1
60,1150,4610.jpg,113,PositiveSocial,1
61,2514,2276.jpg,121,NegativeSocial,1
61,2055,5910.jpg,121,PositiveNonsocial,1
61,2071,7230.jpg,121,PositiveNonsocial,1
61,2033,2375.1.jpg,121,NegativeSocial,1
61,1890,9560.jpg,121,NegativeNonsocial,1
61,2241,9220.jpg,121,NegativeSocial,1
61,1880,2900.1.jpg,121,NegativeSocial,1
61,2676,9253.jpg,121,NegativeSocial,1
61,3285,9419.jpg,121,NegativeSocial,1
61,2971,9000.jpg,121,NegativeNonsocial,1
61,2152,2206.jpg,121,NeutralSocial,0
61,1685,2580.jpg,121,NeutralSocial,1
61,1856,2095.jpg,121,NegativeSocial,1
61,1872,3230.jpg,121,NegativeSocial,0
61,1998,9620.jpg,121,NegativeNonsocial,1
61,2461,7506.jpg,121,NeutralSocial,1
61,1851,7508.jpg,121,PositiveNonsocial,1
61,1867,1440.jpg,121,PositiveNonsocial,1
61,1814,9830.jpg,121,NegativeNonsocial,1
61,1887,6150.jpg,121,NeutralNonsocial,1
61,2395,1811.jpg,121,PositiveNonsocial,1
61,3186,4610.jpg,121,PositiveSocial,1
61,2146,1710.jpg,121,PositiveNonsocial,1
61,1698,8510.jpg,121,PositiveNonsocial,1
61,1956,8420.jpg,121,PositiveSocial,1
61,3126,1220.jpg,121,NegativeNonsocial,1
61,2042,2340.jpg,121,PositiveSocial,1
61,1951,7090.jpg,121,NeutralNonsocial,0
61,2268,9301.jpg,121,NegativeNonsocial,1
61,2594,2397.jpg,121,NeutralSocial,1
61,2648,2224.jpg,121,PositiveSocial,1
61,1705,2104.jpg,121,NeutralSocial,0
61,2480,2593.jpg,121,NeutralSocial,1
61,1842,7010.jpg,121,NeutralNonsocial,1
61,2646,7595.jpg,121,NeutralNonsocial,1
61,2707,7217.jpg,121,NeutralNonsocial,1
61,2320,2091.jpg,121,PositiveSocial,1
61,3254,9471.jpg,121,NegativeNonsocial,0
61,2383,2388.jpg,121,PositiveSocial,1
61,1686,9140.jpg,121,NegativeNonsocial,1
61,2520,2446.jpg,121,NeutralSocial,1
61,2234,2221.jpg,121,NeutralSocial,1
61,1674,7460.jpg,121,PositiveNonsocial,1
61,2277,2209.jpg,121,PositiveSocial,1
61,3514,2393.jpg,121,NeutralSocial,0
61,2298,3350.jpg,121,NegativeSocial,1
61,2268,7150.jpg,121,NeutralNonsocial,1
61,2422,7480.jpg,121,PositiveNonsocial,1
61,1495,7330.jpg,121,PositiveNonsocial,1
61,2247,9561.jpg,121,NegativeNonsocial,1
61,2521,7501.jpg,121,PositiveNonsocial,1
61,3483,2550.jpg,121,PositiveSocial,0
61,1945,4605.jpg,121,NeutralSocial,1
61,1717,7235.jpg,121,NeutralNonsocial,1
61,2496,8461.jpg,121,PositiveSocial,1
61,3249,8496.jpg,121,PositiveSocial,1
61,2440,7002.jpg,121,NeutralNonsocial,0
61,2957,2396.jpg,121,NeutralSocial,1
61,1925,9440.jpg,121,NegativeNonsocial,1
61,2385,2398.jpg,121,PositiveSocial,0
61,1621,7224.jpg,121,NeutralNonsocial,1
61,2563,7041.jpg,121,NeutralNonsocial,1
61,1559,9421.jpg,121,NegativeSocial,1
61,2412,9429.jpg,121,NegativeSocial,1
61,3262,2205.jpg,121,NegativeSocial,1
61,3144,2165.jpg,121,PositiveSocial,1
61,2510,7035.jpg,121,NeutralNonsocial,1
61,1232,2050.jpg,121,PositiveSocial,1
61,2213,7211.jpg,121,NeutralNonsocial,1
61,2362,2650.jpg,121,PositiveSocial,1
61,1715,2154.jpg,121,PositiveSocial,1
61,1831,8540.jpg,121,PositiveSocial,1
61,1883,1270.jpg,121,NegativeNonsocial,1
61,2969,9520.jpg,121,NegativeSocial,1
61,1180,8502.jpg,121,PositiveNonsocial,1
61,2531,1463.jpg,121,PositiveNonsocial,1
61,4701,5120.jpg,121,NeutralNonsocial,1
61,2183,1920.jpg,121,PositiveNonsocial,1
61,3949,9290.jpg,121,NegativeNonsocial,0
61,2257,5760.jpg,121,PositiveNonsocial,1
61,2545,2703.jpg,121,NegativeSocial,1
61,2318,5600.jpg,121,PositiveNonsocial,0
61,2526,9611.jpg,121,NegativeNonsocial,0
61,3799,2383.jpg,121,NeutralSocial,0
61,2059,9630.jpg,121,NegativeNonsocial,0
61,2698,7034.jpg,121,NeutralNonsocial,1
61,3038,9911.jpg,121,NegativeNonsocial,1
61,2679,2597.jpg,121,NeutralSocial,1
61,1905,2595.jpg,121,NeutralSocial,1
61,1959,2579.jpg,121,NeutralSocial,1
61,1378,7055.jpg,121,NeutralNonsocial,1
61,1322,2210.jpg,121,NeutralSocial,1
61,1708,9280.jpg,121,NegativeNonsocial,1
61,6351,7705.jpg,121,NeutralNonsocial,0
61,1911,9415.jpg,121,NegativeSocial,1
61,2383,3101.jpg,121,NegativeSocial,1
62,1760,2579.jpg,142,NeutralSocial,1
62,2339,2221.jpg,142,NeutralSocial,1
62,4529,7055.jpg,142,NeutralNonsocial,0
62,1618,7010.jpg,142,NeutralNonsocial,1
62,3337,9630.jpg,142,NegativeNonsocial,1
62,6430,2900.1.jpg,142,NegativeSocial,0
62,2510,9253.jpg,142,NegativeSocial,1
62,2935,8461.jpg,142,PositiveSocial,1
62,3413,2446.jpg,142,NeutralSocial,0
62,3030,8502.jpg,142,PositiveNonsocial,1
62,2330,7150.jpg,142,NeutralNonsocial,1
62,2215,2595.jpg,142,NeutralSocial,0
62,6033,9415.jpg,142,NegativeSocial,0
62,2229,2224.jpg,142,PositiveSocial,1
62,1952,7211.jpg,142,NeutralNonsocial,1
62,1912,7480.jpg,142,PositiveNonsocial,1
62,2300,5600.jpg,142,PositiveNonsocial,1
62,1842,9561.jpg,142,NegativeNonsocial,1
62,1801,2383.jpg,142,NeutralSocial,0
62,6482,9611.jpg,142,NegativeNonsocial,1
62,2146,7035.jpg,142,NeutralNonsocial,1
62,2345,2050.jpg,142,PositiveSocial,1
62,2013,7217.jpg,142,NeutralNonsocial,1
62,4776,2393.jpg,142,NeutralSocial,1
62,3038,9560.jpg,142,NegativeNonsocial,1
62,3500,2398.jpg,142,PositiveSocial,1
62,7470,7506.jpg,142,NeutralSocial,0
62,4258,1811.jpg,142,PositiveNonsocial,1
62,2821,9520.jpg,142,NegativeSocial,1
62,3222,9290.jpg,142,NegativeNonsocial,1
62,2656,8496.jpg,142,PositiveSocial,0
62,1674,9440.jpg,142,NegativeNonsocial,1
62,3648,7230.jpg,142,PositiveNonsocial,1
62,3309,9830.jpg,142,NegativeNonsocial,1
62,2774,7041.jpg,142,NeutralNonsocial,1
62,3091,2210.jpg,142,NeutralSocial,1
62,4117,8540.jpg,142,PositiveSocial,1
62,3611,7508.jpg,142,PositiveNonsocial,1
62,5227,9911.jpg,142,NegativeNonsocial,0
62,4521,6150.jpg,142,NeutralNonsocial,1
62,3421,9421.jpg,142,NegativeSocial,1
62,2703,9000.jpg,142,NegativeNonsocial,1
62,5719,2375.1.jpg,142,NegativeSocial,1
62,2478,4610.jpg,142,PositiveSocial,0
62,2794,2165.jpg,142,PositiveSocial,1
62,3841,5120.jpg,142,NeutralNonsocial,1
62,6125,8510.jpg,142,PositiveNonsocial,0
62,1548,7090.jpg,142,NeutralNonsocial,1
62,1895,9471.jpg,142,NegativeNonsocial,1
62,1173,2206.jpg,142,NeutralSocial,1
62,2189,3101.jpg,142,NegativeSocial,1
62,4340,2205.jpg,142,NegativeSocial,1
62,3388,1710.jpg,142,PositiveNonsocial,1
62,1746,9140.jpg,142,NegativeNonsocial,1
62,1772,7034.jpg,142,NeutralNonsocial,0
62,1922,5760.jpg,142,PositiveNonsocial,1
62,4913,9301.jpg,142,NegativeNonsocial,1
62,3053,2388.jpg,142,PositiveSocial,1
62,4180,9429.jpg,142,NegativeSocial,1
62,4552,3230.jpg,142,NegativeSocial,1
62,2582,9280.jpg,142,NegativeNonsocial,1
62,3477,2340.jpg,142,PositiveSocial,1
62,2081,7224.jpg,142,NeutralNonsocial,1
62,3164,9220.jpg,142,NegativeSocial,1
62,4022,2095.jpg,142,NegativeSocial,1
62,4836,2397.jpg,142,NeutralSocial,1
62,1218,1270.jpg,142,NegativeNonsocial,1
62,2213,2396.jpg,142,NeutralSocial,1
62,1744,7501.jpg,142,PositiveNonsocial,1
62,2379,2104.jpg,142,NeutralSocial,1
62,1584,1220.jpg,142,NegativeNonsocial,1
62,1664,7330.jpg,142,PositiveNonsocial,1
62,6604,2597.jpg,142,NeutralSocial,1
62,3682,2580.jpg,142,NeutralSocial,1
62,3917,4605.jpg,142,NeutralSocial,0
62,1775,2550.jpg,142,PositiveSocial,1
62,2860,1463.jpg,142,PositiveNonsocial,1
62,1178,7460.jpg,142,PositiveNonsocial,1
62,2498,2593.jpg,142,NeutralSocial,1
62,1974,2650.jpg,142,PositiveSocial,1
62,6479,7595.jpg,142,NeutralNonsocial,1
62,2587,3350.jpg,142,NegativeSocial,1
62,5432,2703.jpg,142,NegativeSocial,1
62,2047,2154.jpg,142,PositiveSocial,1
62,1410,2209.jpg,142,PositiveSocial,1
62,1762,7002.jpg,142,NeutralNonsocial,0
62,3610,5910.jpg,142,PositiveNonsocial,1
62,2890,7235.jpg,142,NeutralNonsocial,0
62,2770,2276.jpg,142,NegativeSocial,1
62,4171,2091.jpg,142,PositiveSocial,0
62,1625,9620.jpg,142,NegativeNonsocial,1
62,1587,1920.jpg,142,PositiveNonsocial,1
62,1749,8420.jpg,142,PositiveSocial,1
62,10366,9419.jpg,142,NegativeSocial,1
62,1780,7705.jpg,142,NeutralNonsocial,0
62,1062,1440.jpg,142,PositiveNonsocial,1
63,1853,7595.jpg,116,NeutralNonsocial,0
63,1325,7034.jpg,116,NeutralNonsocial,1
63,3489,2650.jpg,116,PositiveSocial,1
63,1531,7508.jpg,116,PositiveNonsocial,1
63,1476,1920.jpg,116,PositiveNonsocial,1
63,1974,9520.jpg,116,NegativeSocial,1
63,1555,7041.jpg,116,NeutralNonsocial,1
63,1540,5600.jpg,116,PositiveNonsocial,0
63,2051,2375.1.jpg,116,NegativeSocial,1
63,1707,7460.jpg,116,PositiveNonsocial,1
63,1231,2210.jpg,116,NeutralSocial,1
63,1503,2050.jpg,116,PositiveSocial,1
63,1907,9220.jpg,116,NegativeSocial,1
63,1248,9630.jpg,116,NegativeNonsocial,1
63,1244,8540.jpg,116,PositiveSocial,1
63,1467,3350.jpg,116,NegativeSocial,1
63,1973,2383.jpg,116,NeutralSocial,1
63,1318,7090.jpg,116,NeutralNonsocial,1
63,1920,2595.jpg,116,NeutralSocial,1
63,1313,7150.jpg,116,NeutralNonsocial,1
63,1672,9290.jpg,116,NegativeNonsocial,1
63,1042,9419.jpg,116,NegativeSocial,1
63,1345,7055.jpg,116,NeutralNonsocial,1
63,1321,9140.jpg,116,NegativeNonsocial,1
63,1130,7224.jpg,116,NeutralNonsocial,1
63,1162,1220.jpg,116,NegativeNonsocial,0
63,1420,2154.jpg,116,PositiveSocial,1
63,899,2206.jpg,116,NeutralSocial,1
63,1552,2221.jpg,116,NeutralSocial,1
63,846,9280.jpg,116,NegativeNonsocial,1
63,1693,2388.jpg,116,PositiveSocial,1
63,1069,7002.jpg,116,NeutralNonsocial,1
63,1566,2580.jpg,116,NeutralSocial,1
63,1956,7217.jpg,116,NeutralNonsocial,1
63,1671,7501.jpg,116,PositiveNonsocial,1
63,1729,4605.jpg,116,NeutralSocial,1
63,1601,2091.jpg,116,PositiveSocial,1
63,1263,7705.jpg,116,NeutralNonsocial,1
63,946,7330.jpg,116,PositiveNonsocial,1
63,1381,1270.jpg,116,NegativeNonsocial,0
63,1133,7010.jpg,116,NeutralNonsocial,1
63,1393,9620.jpg,116,NegativeNonsocial,1
63,1540,2900.1.jpg,116,NegativeSocial,0
63,1481,4610.jpg,116,PositiveSocial,1
63,1663,5760.jpg,116,PositiveNonsocial,0
63,1165,8510.jpg,116,PositiveNonsocial,1
63,1197,1440.jpg,116,PositiveNonsocial,1
63,1214,9911.jpg,116,NegativeNonsocial,1
63,1070,7480.jpg,116,PositiveNonsocial,1
63,1437,5910.jpg,116,PositiveNonsocial,1
63,1183,7506.jpg,116,NeutralSocial,1
63,1930,8496.jpg,116,PositiveSocial,0
63,1115,9560.jpg,116,NegativeNonsocial,1
63,788,2104.jpg,116,NeutralSocial,1
63,1455,2340.jpg,116,PositiveSocial,1
63,1023,2209.jpg,116,PositiveSocial,1
63,1556,9429.jpg,116,NegativeSocial,1
63,1088,3101.jpg,116,NegativeSocial,1
63,1924,2205.jpg,116,NegativeSocial,0
63,2201,2393.jpg,116,NeutralSocial,1
63,1481,2165.jpg,116,PositiveSocial,0
63,1848,2398.jpg,116,PositiveSocial,1
63,1833,2396.jpg,116,NeutralSocial,1
63,1585,7230.jpg,116,PositiveNonsocial,1
63,1272,2446.jpg,116,NeutralSocial,1
63,1374,2597.jpg,116,NeutralSocial,1
63,1451,8420.jpg,116,PositiveSocial,1
63,918,6150.jpg,116,NeutralNonsocial,1
63,1551,9415.jpg,116,NegativeSocial,0
63,1067,1811.jpg,116,PositiveNonsocial,1
63,1180,5120.jpg,116,NeutralNonsocial,1
63,968,9830.jpg,116,NegativeNonsocial,0
63,824,9471.jpg,116,NegativeNonsocial,1
63,1295,1710.jpg,116,PositiveNonsocial,1
63,1076,2224.jpg,116,PositiveSocial,1
63,1482,9301.jpg,116,NegativeNonsocial,1
63,1368,7211.jpg,116,NeutralNonsocial,1
63,1808,1463.jpg,116,PositiveNonsocial,1
63,1870,2579.jpg,116,NeutralSocial,0
63,1036,9000.jpg,116,NegativeNonsocial,1
63,1259,2703.jpg,116,NegativeSocial,1
63,1629,8461.jpg,116,PositiveSocial,0
63,1079,2550.jpg,116,PositiveSocial,1
63,1488,9561.jpg,116,NegativeNonsocial,1
63,1023,2095.jpg,116,NegativeSocial,1
63,1036,2276.jpg,116,NegativeSocial,1
63,943,2397.jpg,116,NeutralSocial,1
63,1245,9611.jpg,116,NegativeNonsocial,0
63,750,7035.jpg,116,NeutralNonsocial,1
63,719,3230.jpg,116,NegativeSocial,1
63,624,8502.jpg,116,PositiveNonsocial,1
63,1156,9253.jpg,116,NegativeSocial,1
63,1075,9421.jpg,116,NegativeSocial,1
63,1373,9440.jpg,116,NegativeNonsocial,1
63,1368,7235.jpg,116,NeutralNonsocial,0
63,849,2593.jpg,116,NeutralSocial,1
64,1501,1920.jpg,96,PositiveNonsocial,1
64,2129,7010.jpg,96,NeutralNonsocial,1
64,2053,1463.jpg,96,PositiveNonsocial,1
64,2071,7090.jpg,96,NeutralNonsocial,1
64,2238,2579.jpg,96,NeutralSocial,1
64,1913,2050.jpg,96,PositiveSocial,1
64,1675,9419.jpg,96,NegativeSocial,1
64,1212,7035.jpg,96,NeutralNonsocial,1
64,1481,1220.jpg,96,NegativeNonsocial,1
64,1283,5910.jpg,96,PositiveNonsocial,1
64,1641,2375.1.jpg,96,NegativeSocial,1
64,1422,2595.jpg,96,NeutralSocial,1
64,2065,3350.jpg,96,NegativeSocial,1
64,1554,9220.jpg,96,NegativeSocial,1
64,1244,9140.jpg,96,NegativeNonsocial,1
64,2124,2446.jpg,96,NeutralSocial,1
64,2840,8496.jpg,96,PositiveSocial,0
64,2259,8540.jpg,96,PositiveSocial,1
64,1250,7330.jpg,96,PositiveNonsocial,1
64,1346,7217.jpg,96,NeutralNonsocial,1
64,3356,8420.jpg,96,PositiveSocial,1
64,1670,9429.jpg,96,NegativeSocial,1
64,2206,2165.jpg,96,PositiveSocial,1
64,1037,9421.jpg,96,NegativeSocial,1
64,1173,2091.jpg,96,PositiveSocial,1
64,1094,7055.jpg,96,NeutralNonsocial,1
64,1197,3101.jpg,96,NegativeSocial,1
64,896,7041.jpg,96,NeutralNonsocial,1
64,1120,2580.jpg,96,NeutralSocial,1
64,974,5120.jpg,96,NeutralNonsocial,1
64,883,5600.jpg,96,PositiveNonsocial,1
64,1364,7002.jpg,96,NeutralNonsocial,1
64,2501,2276.jpg,96,NegativeSocial,1
64,1296,2383.jpg,96,NeutralSocial,0
64,1180,9620.jpg,96,NegativeNonsocial,1
64,1064,7508.jpg,96,PositiveNonsocial,1
64,1204,9253.jpg,96,NegativeSocial,1
64,950,7501.jpg,96,PositiveNonsocial,1
64,1567,8510.jpg,96,PositiveNonsocial,1
64,1013,7480.jpg,96,PositiveNonsocial,1
64,1037,9471.jpg,96,NegativeNonsocial,1
64,726,6150.jpg,96,NeutralNonsocial,1
64,739,2210.jpg,96,NeutralSocial,1
64,1809,7230.jpg,96,PositiveNonsocial,1
64,1252,1710.jpg,96,PositiveNonsocial,1
64,1744,9290.jpg,96,NegativeNonsocial,0
64,1380,7705.jpg,96,NeutralNonsocial,1
64,1358,9520.jpg,96,NegativeSocial,1
64,854,2095.jpg,96,NegativeSocial,1
64,2967,2205.jpg,96,NegativeSocial,1
64,1822,2593.jpg,96,NeutralSocial,1
64,1394,9280.jpg,96,NegativeNonsocial,1
64,998,2104.jpg,96,NeutralSocial,0
64,1468,2597.jpg,96,NeutralSocial,1
64,1346,9561.jpg,96,NegativeNonsocial,1
64,1227,7506.jpg,96,NeutralSocial,1
64,939,2209.jpg,96,PositiveSocial,1
64,788,2550.jpg,96,PositiveSocial,1
64,1362,9611.jpg,96,NegativeNonsocial,1
64,1530,2393.jpg,96,NeutralSocial,0
64,1131,8461.jpg,96,PositiveSocial,1
64,3292,9560.jpg,96,NegativeNonsocial,1
64,2215,4610.jpg,96,PositiveSocial,1
64,1437,1440.jpg,96,PositiveNonsocial,1
64,942,2650.jpg,96,PositiveSocial,1
64,881,1270.jpg,96,NegativeNonsocial,1
64,851,5760.jpg,96,PositiveNonsocial,1
64,695,7460.jpg,96,PositiveNonsocial,1
64,3305,2703.jpg,96,NegativeSocial,1
64,1637,2396.jpg,96,NeutralSocial,1
64,1364,2397.jpg,96,NeutralSocial,1
64,1092,2224.jpg,96,PositiveSocial,1
64,1504,2398.jpg,96,PositiveSocial,1
64,1187,2154.jpg,96,PositiveSocial,1
64,1100,1811.jpg,96,PositiveNonsocial,1
64,2122,7224.jpg,96,NeutralNonsocial,1
64,1426,7150.jpg,96,NeutralNonsocial,1
64,1609,3230.jpg,96,NegativeSocial,1
64,1895,4605.jpg,96,NeutralSocial,1
64,1220,9630.jpg,96,NegativeNonsocial,1
64,1330,7034.jpg,96,NeutralNonsocial,1
64,1418,9830.jpg,96,NegativeNonsocial,1
64,1367,7235.jpg,96,NeutralNonsocial,0
64,838,7211.jpg,96,NeutralNonsocial,1
64,866,9000.jpg,96,NegativeNonsocial,1
64,995,2340.jpg,96,PositiveSocial,1
64,920,2388.jpg,96,PositiveSocial,1
64,930,8502.jpg,96,PositiveNonsocial,1
64,900,2221.jpg,96,NeutralSocial,1
64,1109,9301.jpg,96,NegativeNonsocial,1
64,1246,9440.jpg,96,NegativeNonsocial,1
64,4181,7595.jpg,96,NeutralNonsocial,1
64,988,2206.jpg,96,NeutralSocial,1
64,2587,2900.1.jpg,96,NegativeSocial,1
64,991,9415.jpg,96,NegativeSocial,1
64,1606,9911.jpg,96,NegativeNonsocial,1
65,4384,8540.jpg,103,PositiveSocial,1
65,2407,2340.jpg,103,PositiveSocial,1
65,4145,7230.jpg,103,PositiveNonsocial,1
65,2018,6150.jpg,103,NeutralNonsocial,1
65,1164,1920.jpg,103,PositiveNonsocial,1
65,2040,9471.jpg,103,NegativeNonsocial,1
65,3922,2900.1.jpg,103,NegativeSocial,1
65,5568,2165.jpg,103,PositiveSocial,1
65,1569,9560.jpg,103,NegativeNonsocial,1
65,2683,2650.jpg,103,PositiveSocial,1
65,2082,2154.jpg,103,PositiveSocial,1
65,1951,2206.jpg,103,NeutralSocial,1
65,2443,2593.jpg,103,NeutralSocial,1
65,1173,9415.jpg,103,NegativeSocial,1
65,1123,7211.jpg,103,NeutralNonsocial,1
65,2022,7035.jpg,103,NeutralNonsocial,1
65,1807,7460.jpg,103,PositiveNonsocial,1
65,2332,9000.jpg,103,NegativeNonsocial,1
65,1016,2221.jpg,103,NeutralSocial,1
65,1462,2595.jpg,103,NeutralSocial,1
65,1837,2397.jpg,103,NeutralSocial,1
65,1509,1811.jpg,103,PositiveNonsocial,1
65,1180,5760.jpg,103,PositiveNonsocial,1
65,1444,7002.jpg,103,NeutralNonsocial,1
65,3605,9419.jpg,103,NegativeSocial,1
65,1205,2383.jpg,103,NeutralSocial,1
65,2229,2205.jpg,103,NegativeSocial,1
65,1604,2050.jpg,103,PositiveSocial,1
65,1010,5910.jpg,103,PositiveNonsocial,1
65,979,2580.jpg,103,NeutralSocial,1
65,1429,9429.jpg,103,NegativeSocial,1
65,1340,2393.jpg,103,NeutralSocial,1
65,1071,7034.jpg,103,NeutralNonsocial,1
65,1084,9620.jpg,103,NegativeNonsocial,1
65,1511,2597.jpg,103,NeutralSocial,1
65,1819,8510.jpg,103,PositiveNonsocial,1
65,1256,7330.jpg,103,PositiveNonsocial,1
65,1013,7595.jpg,103,NeutralNonsocial,1
65,796,7090.jpg,103,NeutralNonsocial,1
65,677,1463.jpg,103,PositiveNonsocial,1
65,1125,2446.jpg,103,NeutralSocial,1
65,960,8502.jpg,103,PositiveNonsocial,1
65,1219,7217.jpg,103,NeutralNonsocial,1
65,2330,7501.jpg,103,PositiveNonsocial,1
65,1516,2579.jpg,103,NeutralSocial,1
65,1838,7041.jpg,103,NeutralNonsocial,1
65,1470,7480.jpg,103,PositiveNonsocial,1
65,2069,7055.jpg,103,NeutralNonsocial,1
65,1173,9140.jpg,103,NegativeNonsocial,1
65,1481,8496.jpg,103,PositiveSocial,1
65,1383,9520.jpg,103,NegativeSocial,1
65,2540,9220.jpg,103,NegativeSocial,1
65,4024,3350.jpg,103,NegativeSocial,1
65,1230,2210.jpg,103,NeutralSocial,1
65,1016,9421.jpg,103,NegativeSocial,1
65,1761,4610.jpg,103,PositiveSocial,1
